Chrom,Start,End,CenName,Type,Class,Size
chr20,29848541,29953429,mon_20_5,mon,αSat-Other,104888
chr20,29953429,29985935,ct_20_13,ct,NonSat,32506
chr20,29985935,29993791,censat_20_11(ACRO_composite),censat,OtherSat,7856
chr20,29993791,30084282,ct_20_14,ct,NonSat,90491
chr20,30084282,30089613,hsat5_20_1(HSat5),hsat5,OtherSat,5331
chr20,30089613,30101853,ct_20_15,ct,NonSat,12240
chr20,30101853,30104076,hsat5_20_2(HSat5),hsat5,OtherSat,2223
chr20,30104076,30124536,ct_20_16,ct,NonSat,20460
chr20,30124536,30125904,hsat5_20_3(HSat5),hsat5,OtherSat,1368
chr20,30125904,30207383,ct_20_17,ct,NonSat,81479
chr20,30207383,30209520,censat_20_12(SATR),censat,OtherSat,2137
chr20,30209520,30212432,ct_20_18,ct,NonSat,2912
chr20,30212432,30216278,censat_20_13(SATR),censat,OtherSat,3846
chr20,30216278,30234796,ct_20_19,ct,NonSat,18518
chr20,30234796,30241322,censat_20_14(rnd-1_family-0),censat,OtherSat,6526
chr20,30241322,30253584,ct_20_20,ct,NonSat,12262
chr20,30253584,30259743,censat_20_15(CTGGCCn),censat,OtherSat,6159
chr20,30259743,30355467,ct_20_21,ct,NonSat,95724
chr20,30355467,30358087,"censat_20_16(rnd-6_family-13719,20)",censat,OtherSat,2620
chr20,30358087,30360955,"bsat_20_3(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2868
chr20,30360955,30458423,ct_20_22,ct,NonSat,97468
chr20,30458423,30460154,censat_20_17(SST1_Composite),censat,OtherSat,1731
chr20,30460154,30509640,ct_20_23,ct,NonSat,49486
chr20,30509640,30515714,censat_20_18(SST1_Composite),censat,OtherSat,6074
chr20,30515714,30519604,mon_20_6,mon,αSat-Other,3890
chr20,30519604,30523868,censat_20_19(SST1_Composite),censat,OtherSat,4264
chr20,30523868,30534385,mon_20_7,mon,αSat-Other,10517
chr20,30534385,30626977,ct_20_24,ct,NonSat,92592
chr20,30626977,30628871,censat_20_20(SST1_Composite),censat,OtherSat,1894
chr20,30628871,30631971,dhor_20_7(SF5),dhor,αSat-Other,3100
chr20,30631971,30663157,mon_20_8,mon,αSat-Other,31186
chr20,30663157,30814141,hor_20_4(S5C20H6),hor,αSat-Inactive,150984
chr20,30814141,30924611,mon_20_9,mon,αSat-Other,110470
chr20,30924611,30949108,ct_20_25,ct,NonSat,24497
chr20,30949108,30956764,"bsat_20_4(LSAU-BSAT_Composite,no_beta)",bsat,βSat,7656
chr20,30956764,30958281,"censat_20_21(rnd-6_family-13719,20)",censat,OtherSat,1517
chr20,30958281,31038365,ct_20_26,ct,NonSat,80084
chr20,31038365,31039370,"censat_20_22(rnd-6_family-13719,20)",censat,OtherSat,1005
chr20,31039370,31043346,"bsat_20_5(LSAU-BSAT_Composite,no_beta)",bsat,βSat,3976
chr20,31043346,31066075,ct_20_27,ct,NonSat,22729
chr20,31066075,31069161,bsat_20_6,bsat,βSat,3086
chr20,31069161,31177620,ct_20_28,ct,NonSat,108459
chr20,31177620,31179341,censat_20_23(SST1_Composite),censat,OtherSat,1721
chr20,31179341,31213889,ct_20_29,ct,NonSat,34548
chr20,31213889,31216132,censat_20_24(SST1),censat,OtherSat,2243
chr20,31216132,31225994,mon_20_10,mon,αSat-Other,9862
chr20,31225994,31318522,ct_20_30,ct,NonSat,92528
chr20,31318522,31322070,censat_20_25(SST1_Composite),censat,OtherSat,3548
chr20,31322070,31366248,mon_20_11,mon,αSat-Other,44178
chr20,31366248,31389166,ct_20_31,ct,NonSat,22918
chr20,31389166,31391250,"bsat_20_7(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2084
chr20,31391250,31392753,"censat_20_26(rnd-6_family-13719,20)",censat,OtherSat,1503
chr20,31392753,31463338,ct_20_32,ct,NonSat,70585
chr20,31463338,31463984,"censat_20_27(rnd-6_family-13719,20)",censat,OtherSat,646
chr20,31463984,31464403,"bsat_20_8(LSAU-BSAT_Composite,no_beta)",bsat,βSat,419
chr20,31464403,31492598,mon_20_12,mon,αSat-Other,28195
chr20,31492598,31501399,ct_20_33,ct,NonSat,8801
chr20,31501399,31503978,"censat_20_28(rnd-6_family-13719,20)",censat,OtherSat,2579
chr20,31503978,31506831,"bsat_20_9(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2853
chr20,31506831,31625006,ct_20_34,ct,NonSat,118175
chr20,31625006,31685375,mon_20_13,mon,αSat-Other,60369
chr20,31685375,31694601,hsat3_20_2(A4),hsat3,HSat3,9226
chr20,31694601,31725734,mon_20_14,mon,αSat-Other,31133
chr20,31725734,31731518,hor_20_5(S4C20H8),hor,αSat-Inactive,5784
chr20,31731518,31747572,hor_20_6(S4C20H7),hor,αSat-Inactive,16054
chr20,31747572,31761402,hor_20_7(S4C20H7/8),hor,αSat-Inactive,13830
chr20,31761402,31774736,hor_20_8(S4C20H8),hor,αSat-Inactive,13334
chr20,31774736,31785329,hor_20_9(S4C20H7/8),hor,αSat-Inactive,10593
chr20,31785329,31844271,hor_20_10(S4C20H7),hor,αSat-Inactive,58942
chr20,31844271,31905998,hor_20_11(S4C20H8),hor,αSat-Inactive,61727
chr20,31905998,32017135,mon_20_15,mon,αSat-Other,111137
chr20,32017135,32969590,"hsat3_20_3(B3,A1,A2)",hsat3,HSat3,952455
chr20,32969590,34784173,ct_20_35,ct,NonSat,1814583
chr20,34784173,34784555,censat_20_29(CER),censat,OtherSat,382
chr20,34784555,37114911,ct_20_36,ct,NonSat,2330356
chr20,37114911,37114981,censat_20_30(SST1),censat,OtherSat,70
chr21,0,2999,tar_21_1,tar,OtherSat,2999
chr21,2999,65354,ct_21_1,ct,NonSat,62355
chr21,65354,223691,censat_21_1(ACRO_composite),censat,OtherSat,158337
chr21,223691,224198,ct_21_2,ct,NonSat,507
chr21,224198,226367,censat_21_2(rnd-1_family-0),censat,OtherSat,2169
chr21,226367,231947,gsat_21_1(GSATII),gsat,OtherSat,5580
chr21,231947,249841,ct_21_3,ct,NonSat,17894
chr21,249841,253690,censat_21_3(SATR),censat,OtherSat,3849
chr21,253690,293068,ct_21_4,ct,NonSat,39378
chr21,293068,294301,hsat5_21_1(HSat5),hsat5,OtherSat,1233
chr21,294301,314493,ct_21_5,ct,NonSat,20192
chr21,314493,316675,hsat5_21_2(HSat5),hsat5,OtherSat,2182
chr21,316675,329690,ct_21_6,ct,NonSat,13015
chr21,329690,330552,hsat5_21_3(HSat5),hsat5,OtherSat,862
chr21,330552,334605,censat_21_4(CER),censat,OtherSat,4053
chr21,334605,446242,ct_21_7,ct,NonSat,111637
chr21,446242,468879,hsat3_21_1(A4),hsat3,HSat3,22637
chr21,468879,1117360,bsat_21_1(LSAU-BSAT_Composite),bsat,βSat,648481
chr21,1117360,1241002,hsat3_21_2(B4),hsat3,HSat3,123642
chr21,1241002,1953075,hsat1_21_1(HSat1A),hsat1,HSat1,712073
chr21,1953075,1979970,bsat_21_2(LSAU-BSAT_Composite),bsat,βSat,26895
chr21,1979970,2132547,"hsat3_21_3(A4,A2)",hsat3,HSat3,152577
chr21,2132547,2245842,ct_21_8,ct,NonSat,113295
chr21,2245842,2247072,hsat5_21_4(HSat5),hsat5,OtherSat,1230
chr21,2247072,2250668,ct_21_9,ct,NonSat,3596
chr21,2250668,2252036,hsat5_21_5(HSat5),hsat5,OtherSat,1368
chr21,2252036,2305364,ct_21_10,ct,NonSat,53328
chr21,2305364,2307506,censat_21_5(SATR),censat,OtherSat,2142
chr21,2307506,2310429,ct_21_11,ct,NonSat,2923
chr21,2310429,2314274,censat_21_6(SATR),censat,OtherSat,3845
chr21,2314274,2341094,ct_21_12,ct,NonSat,26820
chr21,2341094,2342787,gsat_21_2(GSATII),gsat,OtherSat,1693
chr21,2342787,2342952,ct_21_13,ct,NonSat,165
chr21,2342952,2372001,censat_21_7(ACRO_composite),censat,OtherSat,29049
chr21,2372001,2388338,ct_21_14,ct,NonSat,16337
chr21,2388338,2400429,censat_21_8(CER),censat,OtherSat,12091
chr21,2400429,2472263,ct_21_15,ct,NonSat,71834
chr21,2472263,2534060,censat_21_9(CER),censat,OtherSat,61797
chr21,2534060,2556159,ct_21_16,ct,NonSat,22099
chr21,2556159,2559178,bsat_21_3,bsat,βSat,3019
chr21,2559178,2573180,ct_21_17,ct,NonSat,14002
chr21,2573180,2575055,"bsat_21_4(LSAU-BSAT_Composite,no_beta)",bsat,βSat,1875
chr21,2575055,2692050,ct_21_18,ct,NonSat,116995
chr21,2692050,2762174,censat_21_10(CER),censat,OtherSat,70124
chr21,2762174,2785899,ct_21_19,ct,NonSat,23725
chr21,2785899,2788305,gsat_21_3(GSATII),gsat,OtherSat,2406
chr21,2788305,2793445,ct_21_20,ct,NonSat,5140
chr21,2793445,2805667,bsat_21_5,bsat,βSat,12222
chr21,2805667,2976159,ct_21_21,ct,NonSat,170492
chr21,2976159,2988590,bsat_21_6,bsat,βSat,12431
chr21,2988590,3108298,ct_21_22,ct,NonSat,119708
chr21,3108298,5612715,rDNA_21_1,rDNA,rDNA,2504417
chr21,5612715,5613027,ct_21_23,ct,NonSat,312
chr21,5613027,5618121,censat_21_11(ACRO_composite),censat,OtherSat,5094
chr21,5618121,5652611,ct_21_24,ct,NonSat,34490
chr21,5652611,5661880,censat_21_12(rnd-1_family-0),censat,OtherSat,9269
chr21,5661880,5667308,gsat_21_4(GSATII),gsat,OtherSat,5428
chr21,5667308,5671424,ct_21_25,ct,NonSat,4116
chr21,5671424,5673372,censat_21_13(SATR1),censat,OtherSat,1948
chr21,5673372,5719396,ct_21_26,ct,NonSat,46024
chr21,5719396,5720632,hsat5_21_6(HSat5),hsat5,OtherSat,1236
chr21,5720632,5720636,ct_21_27,ct,NonSat,4
chr21,5720636,5724774,censat_21_14(CER),censat,OtherSat,4138
chr21,5724774,5832026,ct_21_28,ct,NonSat,107252
chr21,5832026,6023807,hsat3_21_4(A4),hsat3,HSat3,191781
chr21,6023807,6334841,bsat_21_7(LSAU-BSAT_Composite),bsat,βSat,311034
chr21,6334841,6383977,ct_21_29,ct,NonSat,49136
chr21,6383977,6494491,"hsat3_21_5(B2,A1)",hsat3,HSat3,110514
chr21,6494491,6533459,ct_21_30,ct,NonSat,38968
chr21,6533459,6547528,censat_21_15(ACRO_composite),censat,OtherSat,14069
chr21,6547528,6549713,gsat_21_5(GSATII),gsat,OtherSat,2185
chr21,6549713,6574818,ct_21_31,ct,NonSat,25105
chr21,6574818,6578668,censat_21_16(SATR1),censat,OtherSat,3850
chr21,6578668,6588886,ct_21_32,ct,NonSat,10218
chr21,6588886,6590244,hsat5_21_7(HSat5),hsat5,OtherSat,1358
chr21,6590244,6607521,ct_21_33,ct,NonSat,17277
chr21,6607521,6609671,hsat5_21_8(HSat5),hsat5,OtherSat,2150
chr21,6609671,6622145,ct_21_34,ct,NonSat,12474
chr21,6622145,6623401,hsat5_21_9(HSat5),hsat5,OtherSat,1256
chr21,6623401,6623402,ct_21_35,ct,NonSat,1
chr21,6623402,6624776,censat_21_17(CER),censat,OtherSat,1374
chr21,6624776,6665005,ct_21_36,ct,NonSat,40229
chr21,6665005,6853060,hsat3_21_6(B3),hsat3,HSat3,188055
chr21,6853060,6892025,"hsat1_21_2(HSat1B,A)",hsat1,HSat1,38965
chr21,6892025,6900950,ct_21_37,ct,NonSat,8925
chr21,6900950,6903594,censat_21_18(TCTAn),censat,OtherSat,2644
chr21,6903594,7042262,ct_21_38,ct,NonSat,138668
chr21,7042262,7047487,hsat3_21_7(A2),hsat3,HSat3,5225
chr21,7047487,7052233,bsat_21_8,bsat,βSat,4746
chr21,7052233,7101753,ct_21_39,ct,NonSat,49520
chr21,7101753,7390654,"hsat3_21_8(B3,A1)",hsat3,HSat3,288901
chr21,7390654,7497101,ct_21_40,ct,NonSat,106447
chr21,7497101,7501723,censat_21_19(CER),censat,OtherSat,4622
chr21,7501723,7502977,hsat5_21_10(HSat5),hsat5,OtherSat,1254
chr21,7502977,7515462,ct_21_41,ct,NonSat,12485
chr21,7515462,7517598,hsat5_21_11(HSat5),hsat5,OtherSat,2136
chr21,7517598,7534723,ct_21_42,ct,NonSat,17125
chr21,7534723,7536072,hsat5_21_12(HSat5),hsat5,OtherSat,1349
chr21,7536072,7589024,ct_21_43,ct,NonSat,52952
chr21,7589024,7591147,censat_21_20(SATR),censat,OtherSat,2123
chr21,7591147,7594065,ct_21_44,ct,NonSat,2918
chr21,7594065,7597823,censat_21_21(SATR),censat,OtherSat,3758
chr21,7597823,7622978,ct_21_45,ct,NonSat,25155
chr21,7622978,7626410,gsat_21_6(GSATII),gsat,OtherSat,3432
chr21,7626410,7632453,censat_21_22(ACRO_composite),censat,OtherSat,6043
chr21,7632453,7638878,ct_21_46,ct,NonSat,6425
chr21,7638878,7640117,hsat5_21_13(HSat5),hsat5,OtherSat,1239
chr21,7640117,7644359,censat_21_23(CER),censat,OtherSat,4242
chr21,7644359,7684062,ct_21_47,ct,NonSat,39703
chr21,7684062,7729200,hsat3_21_9(B3),hsat3,HSat3,45138
chr21,7729200,7794709,"hsat1_21_3(HSat1B,A)",hsat1,HSat1,65509
chr21,7794709,7986294,ct_21_48,ct,NonSat,191585
chr21,7986294,7995729,hsat3_21_10(A1),hsat3,HSat3,9435
chr21,7995729,8012803,ct_21_49,ct,NonSat,17074
chr21,8012803,8014655,censat_21_24(rnd-6_family-4384),censat,OtherSat,1852
chr21,8014655,8046431,ct_21_50,ct,NonSat,31776
chr21,8046431,8048414,censat_21_25(rnd-6_family-4384),censat,OtherSat,1983
chr21,8048414,8073769,ct_21_51,ct,NonSat,25355
chr21,8073769,8074497,censat_21_26(rnd-6_family-4384),censat,OtherSat,728
chr21,8074497,8095838,ct_21_52,ct,NonSat,21341
chr21,8095838,8168711,"hsat3_21_11(A2,A4)",hsat3,HSat3,72873
chr21,8168711,8180694,mon_21_1,mon,αSat-Other,11983
chr21,8180694,8253498,hor_21_1(S4/6C13/14/21H1),hor,αSat-Inactive,72804
chr21,8253498,8396079,mon_21_2,mon,αSat-Other,142581
chr21,8396079,8432134,hsat3_21_12(A4),hsat3,HSat3,36055
chr21,8432134,8479566,mon_21_3,mon,αSat-Other,47432
chr21,8479566,8491868,hsat3_21_13(A4),hsat3,HSat3,12302
chr21,8491868,8551812,mon_21_4,mon,αSat-Other,59944
chr21,8551812,8677265,ct_21_53,ct,NonSat,125453
chr21,8677265,8679423,"bsat_21_9(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2158
chr21,8679423,8682709,"censat_21_27(rnd-6_family-13719,20)",censat,OtherSat,3286
chr21,8682709,8761635,ct_21_54,ct,NonSat,78926
chr21,8761635,8763124,"censat_21_28(rnd-6_family-13719,20)",censat,OtherSat,1489
chr21,8763124,8770801,"bsat_21_10(LSAU-BSAT_Composite,no_beta)",bsat,βSat,7677
chr21,8770801,8799240,ct_21_55,ct,NonSat,28439
chr21,8799240,8882331,mon_21_5,mon,αSat-Other,83091
chr21,8882331,8898215,hor_21_2(S5C13/14/21H2),hor,αSat-Inactive,15884
chr21,8898215,8904725,mon_21_6,mon,αSat-Other,6510
chr21,8904725,9022780,"hsat3_21_14(A4,A1)",hsat3,HSat3,118055
chr21,9022780,9143157,ct_21_56,ct,NonSat,120377
chr21,9143157,9145062,censat_21_29(rnd-1_family-0),censat,OtherSat,1905
chr21,9145062,9158761,ct_21_57,ct,NonSat,13699
chr21,9158761,9159761,censat_21_30(SST1_Composite),censat,OtherSat,1000
chr21,9159761,9375566,ct_21_58,ct,NonSat,215805
chr21,9375566,9453313,censat_21_31(SST1_Composite),censat,OtherSat,77747
chr21,9453313,9731827,ct_21_59,ct,NonSat,278514
chr21,9731827,9733749,censat_21_32(SST1),censat,OtherSat,1922
chr21,9733749,9739404,gsat_21_7(GSATII/TAR1),gsat,OtherSat,5655
chr21,9739404,9748432,censat_21_33(rnd-1_family-0),censat,OtherSat,9028
chr21,9748432,9850293,ct_21_60,ct,NonSat,101861
chr21,9850293,9852846,"censat_21_34(rnd-6_family-13719,20)",censat,OtherSat,2553
chr21,9852846,9855710,"bsat_21_11(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2864
chr21,9855710,9981828,ct_21_61,ct,NonSat,126118
chr21,9981828,10047043,mon_21_7,mon,αSat-Other,65215
chr21,10047043,10053307,hsat3_21_15(A4),hsat3,HSat3,6264
chr21,10053307,10124674,mon_21_8,mon,αSat-Other,71367
chr21,10124674,10132406,hsat3_21_16(A4),hsat3,HSat3,7732
chr21,10132406,10184249,mon_21_9,mon,αSat-Other,51843
chr21,10184249,10307662,hsat3_21_17(A4),hsat3,HSat3,123413
chr21,10307662,10387680,mon_21_10,mon,αSat-Other,80018
chr21,10387680,10475882,"hsat3_21_18(A1,A4)",hsat3,HSat3,88202
chr21,10475882,10499051,ct_21_62,ct,NonSat,23169
chr21,10499051,10499556,censat_21_35(rnd-6_family-4384),censat,OtherSat,505
chr21,10499556,10509850,ct_21_63,ct,NonSat,10294
chr21,10509850,10510072,censat_21_36(rnd-6_family-4384),censat,OtherSat,222
chr21,10510072,10801147,ct_21_64,ct,NonSat,291075
chr21,10801147,10962853,"hsat1_21_4(HSat1B,A)",hsat1,HSat1,161706
chr21,10962853,11294002,hor_21_3(S2C13/21H1L),hor,αSat-Active,331149
chr21,11294002,11297883,hor_21_4(S2C13/21H1-B),hor,αSat-Inactive,3881
chr21,11297883,11303831,hor_21_5(S2C13/21H1L),hor,αSat-Active,5948
chr21,11303831,11306378,"hor_21_6(S2C13/21H1L,B)",hor,αSat-Inactive,2547
chr21,11306378,11307743,dhor_21_1(SF2),dhor,αSat-Other,1365
chr21,11307743,11311467,dhor_21_2(S02CMH2d),dhor,αSat-Other,3724
chr21,11311467,11341385,mon_21_11,mon,αSat-Other,29918
chr21,11341385,11466496,ct_21_65,ct,NonSat,125111
chr21,11466496,11476107,censat_21_37(CER),censat,OtherSat,9611
chr21,11476107,12190395,ct_21_66,ct,NonSat,714288
chr21,12190395,12195875,hsat5_21_14(HSat5),hsat5,OtherSat,5480
chr21,12195875,12252109,ct_21_67,ct,NonSat,56234
chr21,12252109,12253410,hsat5_21_15(HSat5),hsat5,OtherSat,1301
chr21,12253410,12413680,ct_21_68,ct,NonSat,160270
chr21,12413680,12415499,"censat_21_38(rnd-6_family-13719,20)",censat,OtherSat,1819
chr21,12415499,12418454,gsat_21_8(GSATX),gsat,OtherSat,2955
chr22,0,4578,tar_22_1,tar,OtherSat,4578
chr22,4578,67032,ct_22_1,ct,NonSat,62454
chr22,67032,226744,censat_22_1(ACRO_composite),censat,OtherSat,159712
chr22,226744,226952,ct_22_2,ct,NonSat,208
chr22,226952,230153,gsat_22_1(GSATII),gsat,OtherSat,3201
chr22,230153,248029,ct_22_3,ct,NonSat,17876
chr22,248029,251879,censat_22_2(SATR),censat,OtherSat,3850
chr22,251879,277758,ct_22_4,ct,NonSat,25879
chr22,277758,349847,censat_22_3(NovelTandem),censat,OtherSat,72089
chr22,349847,459516,ct_22_5,ct,NonSat,109669
chr22,459516,482112,hsat3_22_1(A4),hsat3,HSat3,22596
chr22,482112,2388000,bsat_22_1(LSAU-BSAT_Composite),bsat,βSat,1905888
chr22,2388000,2615080,hsat3_22_2(B4),hsat3,HSat3,227080
chr22,2615080,3502665,hsat1_22_1(HSat1A),hsat1,HSat1,887585
chr22,3502665,3529630,bsat_22_2(LSAU-BSAT_Composite),bsat,βSat,26965
chr22,3529630,3634820,"hsat3_22_3(A4,A2)",hsat3,HSat3,105190
chr22,3634820,3746133,ct_22_6,ct,NonSat,111313
chr22,3746133,3747558,censat_22_4(CER),censat,OtherSat,1425
chr22,3747558,3748807,hsat5_22_1(HSat5),hsat5,OtherSat,1249
chr22,3748807,3752403,ct_22_7,ct,NonSat,3596
chr22,3752403,3753771,hsat5_22_2(HSat5),hsat5,OtherSat,1368
chr22,3753771,3807093,ct_22_8,ct,NonSat,53322
chr22,3807093,3809227,censat_22_5(SATR),censat,OtherSat,2134
chr22,3809227,3812149,ct_22_9,ct,NonSat,2922
chr22,3812149,3815993,censat_22_6(SATR),censat,OtherSat,3844
chr22,3815993,3841139,ct_22_10,ct,NonSat,25146
chr22,3841139,3844392,gsat_22_2(GSATII),gsat,OtherSat,3253
chr22,3844392,4128732,censat_22_7(ACRO_composite),censat,OtherSat,284340
chr22,4128732,4145075,ct_22_11,ct,NonSat,16343
chr22,4145075,4157833,censat_22_8(CER),censat,OtherSat,12758
chr22,4157833,4229666,ct_22_12,ct,NonSat,71833
chr22,4229666,4291278,censat_22_9(CER),censat,OtherSat,61612
chr22,4291278,4312412,ct_22_13,ct,NonSat,21134
chr22,4312412,4314288,"bsat_22_3(LSAU-BSAT_Composite,no_beta)",bsat,βSat,1876
chr22,4314288,4409321,ct_22_14,ct,NonSat,95033
chr22,4409321,4448073,censat_22_10(CER),censat,OtherSat,38752
chr22,4448073,4471767,ct_22_15,ct,NonSat,23694
chr22,4471767,4474420,gsat_22_3(GSATII),gsat,OtherSat,2653
chr22,4474420,4479560,ct_22_16,ct,NonSat,5140
chr22,4479560,4491801,bsat_22_4,bsat,βSat,12241
chr22,4491801,4661600,ct_22_17,ct,NonSat,169799
chr22,4661600,4674054,bsat_22_5,bsat,βSat,12454
chr22,4674054,4793794,ct_22_18,ct,NonSat,119740
chr22,4793794,5720650,rDNA_22_1,rDNA,rDNA,926856
chr22,5720650,5720694,ct_22_19,ct,NonSat,44
chr22,5720694,5728749,censat_22_11(ACRO_composite),censat,OtherSat,8055
chr22,5728749,5760141,ct_22_20,ct,NonSat,31392
chr22,5760141,5769058,censat_22_12(rnd-1_family-0),censat,OtherSat,8917
chr22,5769058,5775656,gsat_22_4(GSATII),gsat,OtherSat,6598
chr22,5775656,5779774,ct_22_21,ct,NonSat,4118
chr22,5779774,5781722,censat_22_13(SATR),censat,OtherSat,1948
chr22,5781722,5827712,ct_22_22,ct,NonSat,45990
chr22,5827712,5828834,hsat5_22_3(HSat5),hsat5,OtherSat,1122
chr22,5828834,5833506,censat_22_14(CER),censat,OtherSat,4672
chr22,5833506,5940462,ct_22_23,ct,NonSat,106956
chr22,5940462,6011423,hsat3_22_4(A4),hsat3,HSat3,70961
chr22,6011423,6237353,bsat_22_6(LSAU-BSAT_Composite),bsat,βSat,225930
chr22,6237353,6340074,ct_22_24,ct,NonSat,102721
chr22,6340074,6343722,censat_22_15(CCTGGCn),censat,OtherSat,3648
chr22,6343722,6393557,ct_22_25,ct,NonSat,49835
chr22,6393557,6394094,censat_22_16(rnd-6_family-4384),censat,OtherSat,537
chr22,6394094,6397270,ct_22_26,ct,NonSat,3176
chr22,6397270,6399581,hsat3_22_5(B),hsat3,HSat3,2311
chr22,6399581,6416706,ct_22_27,ct,NonSat,17125
chr22,6416706,6419427,censat_22_17(rnd-6_family-4384),censat,OtherSat,2721
chr22,6419427,6452910,ct_22_28,ct,NonSat,33483
chr22,6452910,6454596,censat_22_18(rnd-6_family-4384),censat,OtherSat,1686
chr22,6454596,6470662,ct_22_29,ct,NonSat,16066
chr22,6470662,6478601,hsat3_22_6(A1),hsat3,HSat3,7939
chr22,6478601,6530478,ct_22_30,ct,NonSat,51877
chr22,6530478,6538927,bsat_22_7,bsat,βSat,8449
chr22,6538927,6550173,hsat3_22_7(A4),hsat3,HSat3,11246
chr22,6550173,6724442,ct_22_31,ct,NonSat,174269
chr22,6724442,7100921,"hsat1_22_2(HSat1B,A)",hsat1,HSat1,376479
chr22,7100921,7448015,hsat3_22_8(B3),hsat3,HSat3,347094
chr22,7448015,7479189,ct_22_32,ct,NonSat,31174
chr22,7479189,7483990,censat_22_19(CER),censat,OtherSat,4801
chr22,7483990,7485243,hsat5_22_4(HSat5),hsat5,OtherSat,1253
chr22,7485243,7496873,ct_22_33,ct,NonSat,11630
chr22,7496873,7499006,hsat5_22_5(HSat5),hsat5,OtherSat,2133
chr22,7499006,7516137,ct_22_34,ct,NonSat,17131
chr22,7516137,7517510,hsat5_22_6(HSat5),hsat5,OtherSat,1373
chr22,7517510,7527688,ct_22_35,ct,NonSat,10178
chr22,7527688,7531541,censat_22_20(SATR),censat,OtherSat,3853
chr22,7531541,7556525,ct_22_36,ct,NonSat,24984
chr22,7556525,7559561,gsat_22_5(GSATII),gsat,OtherSat,3036
chr22,7559561,7559726,ct_22_37,ct,NonSat,165
chr22,7559726,7584358,censat_22_21(ACRO_composite),censat,OtherSat,24632
chr22,7584358,7614005,ct_22_38,ct,NonSat,29647
chr22,7614005,7615391,hsat5_22_7(HSat5),hsat5,OtherSat,1386
chr22,7615391,7632457,ct_22_39,ct,NonSat,17066
chr22,7632457,7634607,hsat5_22_8(HSat5),hsat5,OtherSat,2150
chr22,7634607,7647094,ct_22_40,ct,NonSat,12487
chr22,7647094,7648347,hsat5_22_9(HSat5),hsat5,OtherSat,1253
chr22,7648347,7653117,censat_22_22(CER),censat,OtherSat,4770
chr22,7653117,7759145,ct_22_41,ct,NonSat,106028
chr22,7759145,7869235,"hsat3_22_9(A4,B3)",hsat3,HSat3,110090
chr22,7869235,7973003,bsat_22_8(LSAU-BSAT_Composite),bsat,βSat,103768
chr22,7973003,8276611,"hsat3_22_10(A4,A2)",hsat3,HSat3,303608
chr22,8276611,8321654,ct_22_42,ct,NonSat,45043
chr22,8321654,8461789,hsat3_22_11(A4),hsat3,HSat3,140135
chr22,8461789,8489239,ct_22_43,ct,NonSat,27450
chr22,8489239,8577557,hor_22_1(S6C22H2-A),hor,αSat-Inactive,88318
chr22,8577557,8701782,hor_22_2(S6C22H2-B),hor,αSat-Inactive,124225
chr22,8701782,8724213,hor_22_3(S6C22H2-A),hor,αSat-Inactive,22431
chr22,8724213,8756596,hor_22_4(S6C22H2-B),hor,αSat-Inactive,32383
chr22,8756596,8811730,hor_22_5(S6C22H2-A),hor,αSat-Inactive,55134
chr22,8811730,8826762,mon_22_1,mon,αSat-Other,15032
chr22,8826762,8919871,hsat3_22_12(A4),hsat3,HSat3,93109
chr22,8919871,8919927,mon_22_2,mon,αSat-Other,56
chr22,8919927,8941568,ct_22_44,ct,NonSat,21641
chr22,8941568,8941826,censat_22_23(CER),censat,OtherSat,258
chr22,8941826,8954330,ct_22_45,ct,NonSat,12504
chr22,8954330,8962754,mon_22_3,mon,αSat-Other,8424
chr22,8962754,9048630,"hsat3_22_13(A4,A1)",hsat3,HSat3,85876
chr22,9048630,9151293,ct_22_46,ct,NonSat,102663
chr22,9151293,9166656,censat_22_24(CER),censat,OtherSat,15363
chr22,9166656,9247579,ct_22_47,ct,NonSat,80923
chr22,9247579,9249556,"bsat_22_9(LSAU-BSAT_Composite,no_beta)",bsat,βSat,1977
chr22,9249556,9251457,censat_22_25(rnd-6_family-13719),censat,OtherSat,1901
chr22,9251457,9315474,ct_22_48,ct,NonSat,64017
chr22,9315474,9316557,censat_22_26(rnd-6_family-13720),censat,OtherSat,1083
chr22,9316557,9320537,"bsat_22_10(LSAU-BSAT_Composite,no_beta)",bsat,βSat,3980
chr22,9320537,9343602,ct_22_49,ct,NonSat,23065
chr22,9343602,9346649,bsat_22_11,bsat,βSat,3047
chr22,9346649,9364841,ct_22_50,ct,NonSat,18192
chr22,9364841,9685670,bsat_22_12(LSAU-BSAT_Composite),bsat,βSat,320829
chr22,9685670,9720911,hsat3_22_14(B3),hsat3,HSat3,35241
chr22,9720911,9795619,ct_22_51,ct,NonSat,74708
chr22,9795619,9803869,censat_22_27(ACRO_composite),censat,OtherSat,8250
chr22,9803869,9804032,ct_22_52,ct,NonSat,163
chr22,9804032,9807311,gsat_22_6(GSATII),gsat,OtherSat,3279
chr22,9807311,9832423,ct_22_53,ct,NonSat,25112
chr22,9832423,9836274,censat_22_28(SATR),censat,OtherSat,3851
chr22,9836274,9839196,ct_22_54,ct,NonSat,2922
