Gene,Transcript,Chrom,Start,End,Strand,Offset,Is_ATAC_High,ATAC_Ave,TPM_Ave,TPM_1,TPM_2,TPM_3,TPM_Quantile
ENSG00000170606.16,ENST00000304858.7,chr5,133052013,133106449,+,0,True,21.315657,82.38455099999999,71.111482,90.506027,85.536144,Q5
ENSG00000053108.17,ENST00000510685.1,chr5,133316597,133583641,-,28900,False,1.1350726,0.6998653333333333,0.574631,0.534934,0.990031,Q2
ENSG00000113583.8,ENST00000231512.5,chr5,133955510,133968625,-,49,True,27.49112,20.482209,18.52939,22.288694,20.628543,Q4
ENSG00000213585.11,ENST00000395044.7,chr5,133971915,134004742,-,233,True,33.462692,323.4395376666667,356.863583,308.872085,304.582945,Q5
ENSG00000081059.20,ENST00000395023.5,chr5,134115625,134148229,+,944,True,7.5401025,4.775669,5.563296,5.449256,3.314455,Q3
ENSG00000272772.2,ENST00000519718.2,chr5,134157088,134225861,-,0,True,37.955063,113.64580233333334,120.780459,120.910448,99.2465,Q5
ENSG00000113558.19,ENST00000328392.10,chr5,134157941,134176950,-,14,True,24.754223,238.19320733333333,172.989032,268.514484,273.076106,Q5
ENSG00000273345.6,NoTrans,chr5,134196905,134371044,-,0,True,11.601061,0.0,0.0,0.0,0.0,NoTrans
ENSG00000113575.12,ENST00000522385.2,chr5,134197161,134225554,-,519,True,32.498814,105.12950066666667,75.586869,122.813688,116.987945,Q5
ENSG00000006837.12,ENST00000520592.1,chr5,134308001,134319389,-,51658,False,0.5824218,1.2851123333333334,1.910955,0.0,1.944382,Q2
ENSG00000119048.9,ENST00000507277.2,chr5,134371184,134390573,+,0,True,13.199953,21.932839,19.908917,23.638393,22.251207,Q5
ENSG00000237190.4,ENST00000458198.3,chr5,134402065,134411881,-,0,True,16.10669,36.33742433333333,38.327138,33.669558,37.015577,Q5
ENSG00000043143.22,ENST00000681547.2,chr5,134525670,134583227,+,1358,True,21.81997,10.218051333333333,10.553899,9.625437,10.474818,Q4
ENSG00000152700.14,ENST00000439578.5,chr5,134606802,134632774,-,16497,True,8.126008,30.146299666666664,19.641818,37.482371,33.31471,Q5
ENSG00000113615.13,ENST00000398844.7,chr5,134648785,134727909,+,0,True,22.069773,6.336388666666667,4.024115,7.117746,7.867305,Q3
ENSG00000164615.6,ENST00000297156.4,chr5,134738548,134752157,+,53,True,29.700489,45.09596066666668,51.917765,38.536999,44.833118,Q5
ENSG00000145833.16,ENST00000354283.8,chr5,134758804,134829296,+,33,True,19.358334,18.658184000000002,15.759329,21.834944,18.380279,Q4
ENSG00000181904.9,ENST00000435259.2,chr5,134846154,134855488,+,474,True,29.414656,6.391871666666667,2.27267,7.905398,8.997547,Q3
ENSG00000113621.15,ENST00000358387.9,chr5,134874371,134901635,+,0,True,18.666407,8.288265,6.647126,9.527524,8.690145,Q4
ENSG00000132570.15,ENST00000254908.11,chr5,134905131,134962644,+,11,True,34.71907,6.043696,5.578224,7.37971,5.173154,Q3
ENSG00000152705.8,ENST00000282611.8,chr5,134967907,135011696,+,0,False,0.64352137,0.47541833333333333,0.507929,0.507179,0.411147,Q2
ENSG00000069011.16,ENST00000265340.12,chr5,135027734,135034228,-,585,True,21.951035,15.903376999999999,23.143697,12.138544,12.42789,Q4
ENSG00000113648.17,ENST00000304332.8,chr5,135334383,135399887,-,27,True,10.555586,81.46812966666666,92.985519,83.440778,67.978092,Q5
ENSG00000251380.3,NoTrans,chr5,135444214,135447348,-,0,True,2.7702684,0.0,0.0,0.0,0.0,NoTrans
ENSG00000255833.2,NoTrans,chr5,135444226,135452351,-,0,False,1.6092763,0.0,0.0,0.0,0.0,NoTrans
ENSG00000145832.16,NoTrans,chr5,135476913,135889770,+,0,False,0.8238762,0.0,0.0,0.0,0.0,NoTrans
ENSG00000181965.6,NoTrans,chr5,135534282,135535964,-,0,False,1.0605975,0.0,0.0,0.0,0.0,NoTrans
ENSG00000145824.13,ENST00000512158.6,chr5,135570679,135578991,-,288,True,13.453751,0.25577633333333333,0.518353,0.152528,0.096448,Q2
ENSG00000145839.2,NoTrans,chr5,135892246,135895841,-,0,False,0.9099126,0.0,0.0,0.0,0.0,NoTrans
ENSG00000145826.9,NoTrans,chr5,135922279,135954983,-,0,False,0.28800267,0.0,0.0,0.0,0.0,NoTrans
ENSG00000120708.17,ENST00000442011.7,chr5,136028988,136063818,+,0,True,20.483753,384.570994,266.876566,394.048501,492.787915,Q5
ENSG00000113658.18,ENST00000545279.6,chr5,136132845,136182733,+,0,True,19.958988,8.878260333333333,4.79348,10.974333,10.866968,Q4
ENSG00000271824.2,NoTrans,chr5,136191468,136193162,-,0,True,3.3419423,0.0,0.0,0.0,0.0,NoTrans
ENSG00000069018.19,NoTrans,chr5,136212745,136365545,-,0,False,1.2240714,0.0,0.0,0.0,0.0,NoTrans
ENSG00000152377.14,ENST00000282223.11,chr5,136975300,137267055,-,331324,False,0.39385566,0.7328533333333332,0.798349,0.451415,0.948796,Q2
ENSG00000146021.15,ENST00000506491.5,chr5,137617500,137706436,-,29653,False,0.6751665,0.009942333333333333,0.00728,0.007254,0.015293,Q1
ENSG00000177733.7,ENST00000314940.7,chr5,137745651,137754363,-,0,True,28.603119,26.068216333333336,23.400826,27.504945,27.298878,Q5
ENSG00000120729.10,ENST00000239926.9,chr5,137867860,137887851,+,2,False,0.83159435,0.047582000000000006,0.0,0.088314,0.054432,Q1
ENSG00000078795.17,ENST00000511176.1,chr5,137889964,137894607,+,1996,False,0.5830799,0.7881156666666667,0.681498,0.947423,0.735426,Q2
ENSG00000031003.11,ENST00000033079.7,chr5,137937960,138033031,-,18930,True,16.039135,3.283261,2.578232,4.18832,3.083231,Q3
ENSG00000061492.12,NoTrans,chr5,138083990,138092365,+,0,False,1.2753396,0.0,0.0,0.0,0.0,NoTrans
ENSG00000112981.5,ENST00000265191.4,chr5,138115175,138139428,-,15,False,0.92850333,0.7336463333333333,1.10964,0.669142,0.422157,Q2
ENSG00000112983.18,ENST00000411594.6,chr5,138156897,138178669,-,284,True,33.259144,6.668564,4.703505,7.794272,7.507915,Q3
ENSG00000112984.12,ENST00000394894.8,chr5,138179112,138187723,+,393,True,33.23767,1.1137196666666667,2.374471,0.966688,0.0,Q2
ENSG00000094880.11,ENST00000394886.7,chr5,138187650,138213323,-,20,True,19.931011,15.072557333333334,14.807752,16.228196,14.181724,Q4
ENSG00000146013.11,ENST00000378362.3,chr5,138252382,138274565,-,56,False,1.1745019,0.009256333333333333,0.0,0.027769,0.0,Q1
ENSG00000158402.21,ENST00000323760.11,chr5,138285269,138331804,-,6551,True,39.188393,0.8547036666666666,2.34547,0.218641,0.0,Q2
ENSG00000120709.11,ENST00000239906.10,chr5,138338266,138349729,+,6331,True,19.389116,15.496422333333333,14.465721,16.11659,15.906956,Q4
ENSG00000120733.14,ENST00000314358.10,chr5,138352685,138437027,+,0,True,13.844203,9.957661,3.532774,12.662013,13.678196,Q4
ENSG00000132563.17,ENST00000254901.9,chr5,138439087,138446969,+,30,True,6.9390078,0.05731266666666667,0.0,0.09603,0.075908,Q1
ENSG00000120738.8,ENST00000239938.5,chr5,138465479,138469303,+,0,True,53.359707,644.7646796666667,650.190429,736.56927,547.53434,Q5
ENSG00000120705.13,ENST00000360541.10,chr5,138506095,138543236,-,0,True,41.718277,119.83525233333334,104.650095,130.042052,124.81361,Q5
ENSG00000113013.16,ENST00000507115.6,chr5,138556407,138575431,-,244,True,19.26016,197.15679599999999,126.279986,225.517354,239.673048,Q5
ENSG00000044115.21,ENST00000302763.12,chr5,138753425,138935034,+,142458,True,17.835445,185.5335583333333,125.378936,214.649688,216.572051,Q5
ENSG00000146006.8,ENST00000518785.1,chr5,138872632,138875368,-,0,False,0.9806378,0.009097333333333334,0.0,0.0,0.027292,Q1
ENSG00000120725.13,ENST00000394817.7,chr5,138946724,139198368,-,95189,True,15.228061,18.041427333333335,18.542836,18.993196,16.58825,Q4
ENSG00000280987.4,ENST00000504203.5,chr5,139274104,139329757,+,352,True,17.916094,20.235405333333333,6.258382,26.991902,27.455932,Q4
ENSG00000015479.20,ENST00000510056.5,chr5,139293730,139329760,+,56,True,17.846867,31.707492666666667,9.956734,41.556665,43.609079,Q5
ENSG00000120727.13,ENST00000265192.9,chr5,139341854,139369717,+,267,True,20.681828,68.798452,60.598146,65.851405,79.945805,Q5
ENSG00000170482.17,NoTrans,chr5,139367196,139384553,-,0,True,2.0925403,0.0,0.0,0.0,0.0,NoTrans
ENSG00000170476.16,NoTrans,chr5,139387467,139390081,-,0,True,2.3128998,0.0,0.0,0.0,0.0,NoTrans
ENSG00000228672.4,ENST00000434752.4,chr5,139390592,139395104,-,0,True,2.7070858,0.8714156666666667,1.028219,0.854362,0.731666,Q2
ENSG00000170469.11,ENST00000451821.6,chr5,139401501,139404067,-,22,True,17.597994,1.3481583333333333,1.292632,1.895874,0.855969,Q2
ENSG00000170464.10,ENST00000302060.10,chr5,139410203,139439525,-,4966,True,13.583994,1.8122153333333333,1.749363,2.202808,1.484475,Q2
ENSG00000279686.1,NoTrans,chr5,139442316,139462707,-,0,False,1.6468544,0.0,0.0,0.0,0.0,NoTrans
ENSG00000249751.4,NoTrans,chr5,139448560,139462743,-,0,False,1.6141326,0.0,0.0,0.0,0.0,NoTrans
ENSG00000283288.2,NoTrans,chr5,139471004,139473700,+,0,False,1.6581933,0.0,0.0,0.0,0.0,NoTrans
ENSG00000184584.14,ENST00000330794.9,chr5,139475533,139482758,-,177,True,25.719164,8.580754666666666,13.438939,7.755713,4.547612,Q4
ENSG00000131508.17,ENST00000398734.8,chr5,139561726,139627686,+,35295,True,32.53889,78.83152466666667,68.544639,81.876302,86.073633,Q5
ENSG00000171604.12,ENST00000302517.8,chr5,139648349,139683882,+,1050,True,13.51791,5.332733,9.41662,4.697343,1.884236,Q3
ENSG00000146005.4,ENST00000274710.4,chr5,139795808,139844466,+,0,True,3.0727768,0.032943,0.042715,0.0,0.056114,Q1
ENSG00000158458.21,ENST00000340391.8,chr5,139847917,139904478,-,138821,True,4.0206413,0.3987176666666667,0.0,0.295264,0.900889,Q2
ENSG00000185129.8,ENST00000651386.1,chr5,140107815,140115554,+,38,True,22.879581,3.8912306666666665,1.422589,4.340882,5.910221,Q3
ENSG00000182700.5,ENST00000333305.5,chr5,140125937,140129392,+,0,False,0.39861345,2.635071,2.305221,2.669476,2.930516,Q3
ENSG00000120306.11,ENST00000261811.6,chr5,140175188,140243789,+,32,True,21.763641,104.57650233333334,90.706895,94.907001,128.115611,Q5
ENSG00000113068.10,ENST00000261813.9,chr5,140245035,140303101,-,12,True,7.456816,66.38218333333333,69.800669,67.185857,62.160024,Q5
ENSG00000113070.8,ENST00000230990.7,chr5,140332843,140346603,-,0,True,24.72532,220.94127033333334,185.984146,228.358345,248.48132,Q5
ENSG00000113073.15,ENST00000507527.1,chr5,140360215,140375008,+,21,False,1.8976988,0.015045000000000001,0.045135,0.0,0.0,Q1
ENSG00000254996.5,ENST00000532219.5,chr5,140401908,140549569,+,0,True,75.464676,9.024317666666667,3.249948,13.093226,10.729779,Q4
ENSG00000131503.21,ENST00000431508.5,chr5,140510110,140539849,+,108296,False,0.5799588,10.410349666666667,8.694127,10.044918,12.492004,Q4
ENSG00000243056.2,ENST00000310331.3,chr5,140547662,140549576,+,0,True,33.34382,53.163255666666664,76.412089,38.889731,44.187947,Q5
ENSG00000213523.12,ENST00000336283.9,chr5,140550068,140557473,-,204,True,16.982033,64.491524,56.860035,67.042019,69.572518,Q5
ENSG00000113108.20,ENST00000511896.5,chr5,140558394,140564371,-,410,True,31.526487,2.8809286666666662,2.527175,3.377796,2.737815,Q3
ENSG00000176087.16,ENST00000323146.8,chr5,140564828,140569100,+,382,True,35.427578,57.296101,51.218085,61.800184,58.870034,Q5
ENSG00000170458.15,ENST00000302014.11,chr5,140631732,140633175,-,525,True,23.429356,6.875291000000001,11.194352,6.746249,2.685272,Q3
ENSG00000113119.13,ENST00000394671.8,chr5,140639451,140645404,+,16,True,16.910778,9.080106666666667,9.948663,8.434301,8.857356,Q4
ENSG00000131495.9,ENST00000252102.9,chr5,140645285,140647630,-,141,True,28.305378,81.15998800000001,94.96015,87.783991,60.735823,Q5
ENSG00000113141.19,ENST00000417647.7,chr5,140647829,140662480,+,771,True,28.157715,95.72440133333333,82.423233,99.851405,104.898566,Q5
ENSG00000120314.19,ENST00000358337.10,chr5,140664904,140672345,+,36,True,31.3896,19.582767666666665,15.279437,21.031415,22.437451,Q4
ENSG00000256453.2,ENST00000542735.2,chr5,140670794,140673576,-,0,True,3.3363063,0.6926570000000001,0.908373,0.519476,0.650122,Q2
ENSG00000170445.16,ENST00000504156.7,chr5,140673905,140691370,-,167,True,34.5498,103.198135,102.989664,108.602913,98.001828,Q5
ENSG00000112855.17,ENST00000230771.9,chr5,140691455,140699305,+,25,True,34.67796,19.982203666666667,25.256408,16.84825,17.841953,Q4
ENSG00000146007.11,ENST00000274712.8,chr5,140700447,140706686,+,1767,True,8.731351,49.85533566666667,50.439678,50.414192,48.712137,Q5
ENSG00000204970.10,ENST00000504120.4,chr5,140786140,141012347,+,4,False,0.67164946,0.017374666666666667,0.018516,0.0,0.033608,Q1
ENSG00000204969.7,NoTrans,chr5,140794852,141012347,+,0,False,0.64020723,0.0,0.0,0.0,0.0,NoTrans
ENSG00000255408.4,NoTrans,chr5,140801028,141012347,+,0,False,0.29281434,0.0,0.0,0.0,0.0,NoTrans
ENSG00000204967.12,ENST00000512229.6,chr5,140807074,141011579,+,145,False,1.0553521,0.420708,0.23216,0.496691,0.533273,Q2
ENSG00000204965.9,NoTrans,chr5,140821604,141012347,+,0,False,0.2943791,0.0,0.0,0.0,0.0,NoTrans
ENSG00000081842.18,ENST00000529310.6,chr5,140827960,141012347,+,2,True,2.635142,1.8134259999999998,1.543796,2.098915,1.797567,Q2
ENSG00000204963.6,ENST00000525929.2,chr5,140834269,141012347,+,21,False,0.44574246,0.15150633333333333,0.323464,0.131055,0.0,Q1
ENSG00000204962.6,ENST00000531613.2,chr5,140841187,141012347,+,0,False,0.5098469,0.005333,0.0,0.0,0.015999,Q1
ENSG00000204961.7,ENST00000378122.4,chr5,140847772,140854671,+,0,False,0.51959705,0.015808,0.027676,0.007137,0.012611,Q1
ENSG00000250120.8,ENST00000673459.1,chr5,140858216,141009850,+,2333,False,0.6525044,0.053754666666666666,0.0,0.0,0.161264,Q1
ENSG00000249158.7,NoTrans,chr5,140868183,141012347,+,0,False,0.25014487,0.0,0.0,0.0,0.0,NoTrans
ENSG00000251664.5,ENST00000398631.3,chr5,140875308,141012347,+,6,True,5.6076164,2.4674263333333335,1.58223,3.320431,2.499618,Q3
ENSG00000239389.8,ENST00000289272.3,chr5,140882124,141012347,+,0,False,0.6638607,0.015904,0.0,0.033008,0.014704,Q1
ENSG00000248383.5,ENST00000409700.4,chr5,140926369,140930445,+,70,True,26.014246,3.8891796666666667,1.334006,4.85601,5.477523,Q3
ENSG00000243232.6,ENST00000289269.7,chr5,140966476,141012347,+,6,True,9.734981,1.4153913333333332,0.905446,1.937832,1.402896,Q2
ENSG00000171815.6,ENST00000306549.6,chr5,141051374,141059346,+,0,False,1.5248926,0.09046466666666668,0.06487,0.130756,0.075768,Q1
ENSG00000112852.7,ENST00000194155.7,chr5,141094615,141098703,+,9,True,2.8224401,1.3267343333333332,1.030733,1.529054,1.420416,Q2
ENSG00000113205.5,ENST00000231130.3,chr5,141100473,141103827,+,0,False,0.6491366,0.07319466666666667,0.078208,0.061775,0.079601,Q1
ENSG00000081818.4,ENST00000194152.4,chr5,141121818,141125623,+,0,False,0.36838046,0.13982366666666668,0.127862,0.07654,0.215069,Q1
ENSG00000113209.9,ENST00000231134.8,chr5,141135206,141138615,+,0,False,0.85822386,0.07433866666666666,0.057368,0.043091,0.122557,Q1
ENSG00000113211.6,ENST00000622991.1,chr5,141150102,141152914,+,45,False,0.68034583,0.026857000000000002,0.0,0.080571,0.0,Q1
ENSG00000113212.7,ENST00000231137.6,chr5,141172644,141176383,+,0,False,0.5354605,0.030799000000000003,0.026042,0.038975,0.02738,Q1
ENSG00000120322.4,ENST00000239444.4,chr5,141177790,141180539,+,0,False,0.54273707,0.063686,0.022674,0.075176,0.093208,Q1
ENSG00000272674.4,ENST00000609684.3,chr5,141182387,141186226,+,0,False,1.9358296,0.03517666666666667,0.066507,0.02527,0.013753,Q1
ENSG00000177839.7,ENST00000316105.7,chr5,141187161,141191541,+,34,False,0.8015121,0.5756243333333334,0.468408,0.592623,0.665842,Q2
ENSG00000120324.9,ENST00000239446.6,chr5,141192353,141195647,+,0,False,0.89401734,0.26946366666666666,0.185187,0.37872,0.244484,Q2
ENSG00000197479.7,ENST00000354757.5,chr5,141199627,141203779,+,17,False,0.60430676,0.32835433333333336,0.179445,0.337457,0.468161,Q2
ENSG00000120328.6,ENST00000239450.4,chr5,141208719,141212571,+,22,False,0.48750892,0.24233933333333332,0.103473,0.36667,0.256875,Q2
ENSG00000187372.11,ENST00000341948.6,chr5,141213919,141218979,+,0,True,2.3483696,0.5178950000000001,0.283032,0.613314,0.657339,Q2
ENSG00000120327.7,ENST00000624896.1,chr5,141223359,141226093,+,16,True,3.288543,1.396954,1.346381,1.782116,1.062365,Q2
ENSG00000279983.1,NoTrans,chr5,141223372,141245861,+,0,True,3.2887704,0.0,0.0,0.0,0.0,NoTrans
ENSG00000113248.6,ENST00000231173.6,chr5,141245395,141249365,+,0,False,0.5118871,0.15504566666666666,0.124137,0.05809,0.28291,Q1
ENSG00000120329.7,ENST00000239451.7,chr5,141302635,141304049,-,0,False,0.8371925,0.012360999999999999,0.037083,0.0,0.0,Q1
ENSG00000178913.9,ENST00000313368.8,chr5,141318490,141320784,-,0,True,9.578571,51.326336,41.589165,52.032663,60.35718,Q5
ENSG00000204956.6,ENST00000378105.4,chr5,141330571,141334639,+,57,False,1.8918226,0.07698233333333333,0.133225,0.047576,0.050146,Q1
ENSG00000081853.15,ENST00000528330.2,chr5,141338760,141343302,+,0,False,0.69707376,0.007272000000000001,0.010637,0.0,0.011179,Q1
ENSG00000254245.3,NoTrans,chr5,141343829,141512975,+,0,False,0.42612067,0.0,0.0,0.0,0.0,NoTrans
ENSG00000254221.3,ENST00000523390.2,chr5,141350099,141512975,+,0,False,0.96196145,0.29674333333333336,0.253923,0.32399,0.312317,Q2
ENSG00000262576.3,ENST00000571252.3,chr5,141355021,141512975,+,0,False,0.5543917,0.230824,0.144822,0.434262,0.113388,Q2
ENSG00000253910.3,ENST00000522605.2,chr5,141359994,141512975,+,0,False,0.8961915,1.9911370000000002,1.514281,2.22717,2.23196,Q2
ENSG00000253485.3,ENST00000611914.1,chr5,141364232,141367783,+,70,False,0.5211234,0.12993599999999997,0.118596,0.107037,0.164175,Q1
ENSG00000262209.3,ENST00000576222.2,chr5,141370242,141512975,+,0,False,0.8138081,0.13119066666666665,0.052424,0.146721,0.194427,Q1
ENSG00000253731.3,ENST00000610583.1,chr5,141373993,141379642,+,102,False,0.766381,0.3055573333333333,0.265405,0.377972,0.273295,Q2
ENSG00000253537.3,ENST00000617050.1,chr5,141382739,141386000,+,0,False,0.76736754,0.12718700000000002,0.120205,0.134936,0.12642,Q1
ENSG00000253953.3,ENST00000519479.2,chr5,141387698,141512975,+,0,False,0.68608767,0.07316466666666667,0.052102,0.033484,0.133908,Q1
ENSG00000253767.3,ENST00000610569.1,chr5,141390157,141396636,+,0,False,0.8508719,0.11695966666666667,0.147575,0.110297,0.093007,Q1
ENSG00000276547.2,NoTrans,chr5,141397947,141512975,+,0,False,0.6215622,0.0,0.0,0.0,0.0,NoTrans
ENSG00000261934.3,ENST00000573521.2,chr5,141402778,141512975,+,0,False,0.7617466,0.07732933333333332,0.014778,0.182215,0.034995,Q1
ENSG00000253305.3,ENST00000616430.1,chr5,141408021,141412621,+,0,False,0.61512065,0.050249666666666665,0.022136,0.069991,0.058622,Q1
ENSG00000253846.3,ENST00000398610.3,chr5,141412987,141512975,+,0,True,2.2618556,0.36766766666666667,0.253183,0.369237,0.480583,Q2
ENSG00000254122.3,ENST00000398594.4,chr5,141417677,141512975,+,32,False,1.4528261,0.21257,0.312776,0.0,0.324934,Q2
ENSG00000253873.6,ENST00000398587.7,chr5,141421051,141512975,+,4,False,0.6192783,0.15370066666666668,0.108344,0.200663,0.152095,Q1
ENSG00000253159.3,ENST00000252085.4,chr5,141430507,141512975,+,0,True,2.3426945,0.033534,0.050311,0.050291,0.0,Q1
ENSG00000240184.7,ENST00000617641.4,chr5,141475980,141512977,+,33,True,21.065062,14.750151666666667,15.491424,14.686699,14.072332,Q4
ENSG00000242419.6,ENST00000617094.1,chr5,141484997,141487789,+,0,False,0.98963475,0.029447,0.0,0.088341,0.0,Q1
ENSG00000240764.4,ENST00000252087.3,chr5,141489081,141512975,+,0,True,4.6194134,0.07171366666666666,0.014674,0.10739,0.093077,Q1
ENSG00000131504.18,ENST00000389054.8,chr5,141515021,141619000,-,55,True,32.360527,96.24823400000001,56.164484,109.82007,122.760148,Q5
ENSG00000171720.10,ENST00000305264.8,chr5,141620881,141636849,-,0,True,26.15727,60.357446333333336,62.155127,59.767718,59.149494,Q5
ENSG00000164620.9,ENST00000518856.1,chr5,141637442,141641053,+,492,True,26.138966,4.324196999999999,5.945841,2.828309,4.198441,Q3
ENSG00000197948.11,ENST00000435817.7,chr5,141639302,141651418,-,0,True,4.1881933,3.9791236666666663,3.468453,2.966359,5.502559,Q3
ENSG00000120318.16,ENST00000239440.9,chr5,141653402,141682230,-,0,True,24.951452,13.967652000000001,12.117162,14.102186,15.683608,Q4
ENSG00000156453.14,ENST00000394536.4,chr5,141862652,141878410,-,836,True,28.351364,95.70357466666667,70.402071,113.033157,103.675496,Q5
ENSG00000081791.9,ENST00000194118.8,chr5,141923855,141940120,+,0,True,30.536755,26.044285666666667,28.179197,24.062652,25.891008,Q5
ENSG00000113555.6,ENST00000510041.1,chr5,141957781,141958812,-,10929,True,5.018793,0.08005833333333333,0.0,0.0,0.240175,Q1
ENSG00000013561.18,ENST00000394514.6,chr5,141969111,141989185,+,10783,True,28.062593,31.411677333333333,26.359387,34.100002,33.775643,Q5
ENSG00000113552.16,ENST00000311337.11,chr5,142000671,142013027,-,14,True,14.326748,34.14651966666667,31.600917,36.18186,34.656782,Q5
ENSG00000131507.11,ENST00000253814.6,chr5,142108779,142154440,+,0,True,20.258043,45.13121166666667,39.723477,47.207221,48.462937,Q5
ENSG00000187678.10,ENST00000434127.3,chr5,142310430,142325021,-,1434,True,26.281681,35.33587566666667,17.019067,32.534698,56.453862,Q5
ENSG00000113578.18,ENST00000359370.10,chr5,142592178,142621342,-,76728,False,0.7573977,0.035950333333333334,0.053274,0.026571,0.028006,Q1
ENSG00000145819.18,ENST00000645722.2,chr5,142770377,143229007,+,0,True,32.495075,1.8110963333333334,1.486711,1.967395,1.979183,Q2
ENSG00000113580.15,ENST00000394464.7,chr5,143277934,143403686,-,31826,True,28.151606,16.407663666666668,11.55169,18.94059,18.730711,Q4
ENSG00000158497.6,NoTrans,chr5,143812161,143820716,+,0,False,0.89164364,0.0,0.0,0.0,0.0,NoTrans
ENSG00000145817.17,ENST00000448443.6,chr5,144159273,144170630,-,84,True,19.081789,26.82631166666667,21.710775,29.790088,28.978072,Q5
ENSG00000183775.11,ENST00000512467.6,chr5,144170873,144485686,+,0,True,18.833746,0.010654666666666666,0.007,0.013942,0.011022,Q1
ENSG00000186314.12,ENST00000505416.5,chr5,145760317,145835285,-,84,True,14.51293,1.968481,2.075265,2.638342,1.191836,Q2
ENSG00000204928.3,ENST00000639411.1,chr5,145859496,145937126,-,0,True,19.16729,0.02426,0.0,0.0,0.07278,Q1
ENSG00000156463.18,ENST00000511217.1,chr5,145937877,146081791,+,1299,True,13.861265,5.178424333333333,8.780163,4.825504,1.929606,Q3
ENSG00000173261.9,ENST00000311450.9,chr5,146084313,146105577,-,0,False,0.5731476,0.1896256666666667,0.185339,0.132354,0.251184,Q2
ENSG00000133706.19,ENST00000274562.13,chr5,146113896,146182524,-,172,True,42.019352,35.734722999999995,34.173925,31.617256,41.412988,Q5
ENSG00000275740.1,ENST00000506502.2,chr5,146203550,146339251,+,0,True,45.844913,2.6560116666666667,0.114601,4.246979,3.606455,Q3
ENSG00000091009.8,ENST00000265271.7,chr5,146203605,146289223,+,0,True,45.785057,8.210247,6.606448,9.332831,8.691462,Q4
ENSG00000091010.6,ENST00000646991.2,chr5,146338839,146341728,+,0,False,1.7514946,0.07815266666666666,0.077178,0.096362,0.060918,Q1
ENSG00000113649.13,ENST00000296702.9,chr5,146447312,146511961,+,1,True,38.1281,12.839189666666668,15.563601,14.361547,8.592421,Q4
ENSG00000173250.3,NoTrans,chr5,146513144,146516190,-,0,False,1.9383384,0.0,0.0,0.0,0.0,NoTrans
ENSG00000156475.19,ENST00000336640.10,chr5,146589511,147055974,-,28810,False,1.2214688,0.008850666666666666,0.0,0.0,0.026552,Q1
ENSG00000169302.16,ENST00000626951.2,chr5,147235106,147348830,+,143,True,7.993931,0.05277333333333333,0.0,0.15832,0.0,Q1
ENSG00000113657.13,ENST00000520473.1,chr5,147393825,147401602,-,108466,False,1.0684494,0.12333966666666667,0.370019,0.0,0.0,Q1
ENSG00000176049.16,ENST00000507386.5,chr5,147588427,147782542,-,233,False,0.7592429,0.019007,0.016207,0.032302,0.008512,Q1
ENSG00000164266.11,ENST00000296695.10,chr5,147824582,147831671,-,0,False,0.70993274,26.147851333333335,5.824114,9.371312,63.248128,Q5
ENSG00000164265.9,NoTrans,chr5,147870682,147882191,+,0,False,1.2027571,0.0,0.0,0.0,0.0,NoTrans
ENSG00000178776.5,ENST00000515291.1,chr5,147901308,147906538,-,0,True,9.807949,6.892482666666666,14.325983,6.114361,0.237104,Q3
ENSG00000133710.17,ENST00000359874.7,chr5,148063972,148137289,+,38289,True,5.686258,6.071183,5.321921,6.920292,5.971336,Q3
ENSG00000196800.7,NoTrans,chr5,148168546,148175619,+,0,False,0.6689432,0.0,0.0,0.0,0.0,NoTrans
ENSG00000178172.7,ENST00000325630.3,chr5,148203042,148215137,+,248,True,3.8390746,0.4789833333333333,0.567409,0.869541,0.0,Q2
ENSG00000248109.3,NoTrans,chr5,148221650,148243580,+,0,False,0.24341781,0.0,0.0,0.0,0.0,NoTrans
ENSG00000214510.10,ENST00000398450.5,chr5,148268794,148286255,+,614,True,6.389281,0.03357466666666666,0.100724,0.0,0.0,Q1
ENSG00000145879.11,ENST00000274565.5,chr5,148312423,148315919,+,4,False,0.9765716,0.4385416666666666,0.587285,0.477076,0.251264,Q2
ENSG00000204909.8,ENST00000511717.6,chr5,148321203,148339722,+,0,False,1.9423487,1.8957963333333332,1.251928,2.431147,2.004314,Q2
ENSG00000145868.17,ENST00000340253.10,chr5,148383958,148442836,+,23,True,19.943497,7.610962000000001,5.814577,8.061251,8.957058,Q4
ENSG00000164270.19,ENST00000520086.1,chr5,148628451,148665644,-,11591,False,0.7683923,0.007352666666666667,0.022058,0.0,0.0,Q1
ENSG00000169252.6,ENST00000305988.6,chr5,148826611,148828623,+,0,True,43.90543,58.796987,44.87587,64.366749,67.148342,Q5
ENSG00000169247.14,ENST00000323829.9,chr5,149001348,149063044,-,119,True,41.166134,3.0961036666666666,1.795489,3.23199,4.260832,Q3
ENSG00000173210.20,ENST00000326685.11,chr5,149141483,149260542,+,0,True,27.215216,81.44809433333333,70.562898,82.037613,91.743772,Q5
ENSG00000157510.14,ENST00000296721.9,chr5,149271859,149343637,+,0,True,10.194654,8.896127333333334,8.286605,7.242237,11.15954,Q4
ENSG00000164284.15,ENST00000329271.8,chr5,149345499,149354583,+,69,True,20.479662,16.225200333333333,14.464618,15.845453,18.36553,Q4
